Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Stratford Ews,23872,E94334,-39.33546,174.30502,280,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
23872,20220123,0800,236,2.1,31.0,1.0,1,H
23872,20220123,0900,209,3.7,21.0,1.1,1,H
23872,20220123,1000,205,3.4,26.0,1.2,1,H
23872,20220123,1100,201,3.0,41.0,1.3,1,H
23872,20220123,1200,190,2.7,44.0,1.1,1,H
23872,20220123,1300,195,2.5,48.0,1.2,1,H
23872,20220123,1400,162,1.5,68.0,0.8,1,H
23872,20220123,1500,39,2.3,25.0,0.8,1,H
23872,20220123,1600,46,3.0,21.0,1.0,1,H
23872,20220123,1700,46,3.8,22.0,1.0,1,H
23872,20220123,1800,45,3.6,19.0,1.1,1,H
23872,20220123,1900,26,3.4,19.0,0.9,1,H
23872,20220123,2000,16,2.8,16.0,0.8,1,H
23872,20220123,2100,12,2.2,14.0,0.6,1,H
23872,20220123,2200,31,1.9,23.0,0.4,1,H
23872,20220123,2300,44,1.4,17.0,0.3,1,H
23872,20220124,0000,76,1.4,20.0,0.4,1,H
23872,20220124,0100,100,1.3,10.0,0.3,1,H
23872,20220124,0200,85,1.2,18.0,0.3,1,H
23872,20220124,0300,70,1.7,15.0,0.3,1,H
23872,20220124,0400,73,1.8,16.0,0.4,1,H
23872,20220124,0500,76,1.4,13.0,0.3,1,H
23872,20220124,0600,115,0.9,22.0,0.2,1,H
23872,20220124,0700,75,1.2,58.0,0.6,1,H
23872,20220124,0800,256,0.8,76.0,0.5,1,H
23872,20220124,0900,238,1.1,30.0,0.5,1,H
23872,20220124,1000,210,1.5,39.0,0.5,1,H
23872,20220124,1100,230,2.0,20.0,0.6,1,H
23872,20220124,1200,216,1.8,31.0,0.8,1,H
23872,20220124,1300,208,2.0,33.0,0.7,1,H
23872,20220124,1400,200,2.3,38.0,0.9,1,H
23872,20220124,1500,179,2.0,50.0,0.9,1,H
23872,20220124,1600,205,2.6,23.0,0.8,1,H
23872,20220124,1700,194,1.8,36.0,0.8,1,H
23872,20220124,1800,201,2.2,27.0,0.9,1,H
23872,20220124,1900,204,2.6,24.0,0.9,1,H
23872,20220124,2000,206,2.1,22.0,0.8,1,H
23872,20220124,2100,221,1.3,16.0,0.4,1,H
23872,20220124,2200,238,0.8,9.0,0.3,1,H
23872,20220124,2300,224,1.4,10.0,0.4,1,H
23872,20220125,0000,218,1.7,14.0,0.3,1,H
23872,20220125,0100,216,2.1,14.0,0.5,1,H
23872,20220125,0200,220,2.2,11.0,0.4,1,H
23872,20220125,0300,216,2.1,15.0,0.5,1,H
23872,20220125,0400,207,2.2,19.0,0.7,1,H
23872,20220125,0500,219,2.4,14.0,0.5,1,H
23872,20220125,0600,210,2.5,19.0,0.8,1,H
23872,20220125,0700,203,2.5,25.0,0.9,1,H
23872,20220125,0800,221,3.1,16.0,0.7,1,H
23872,20220125,0900,213,2.7,19.0,0.9,1,H
23872,20220125,1000,211,2.6,19.0,0.8,1,H
23872,20220125,1100,218,3.6,20.0,1.0,1,H
23872,20220125,1200,217,3.7,23.0,1.0,1,H
23872,20220125,1300,206,4.1,30.0,1.5,1,H
23872,20220125,1400,201,3.7,29.0,1.3,1,H
23872,20220125,1500,203,3.0,29.0,0.2,1,H
23872,20220125,1600,195,2.9,39.0,0.6,1,H
23872,20220125,1700,199,3.1,35.0,1.4,1,H
23872,20220126,0900,203,2.7,31.0,1.0,1,H
23872,20220126,1000,197,1.5,36.0,0.0,1,H
23872,20220126,1100,200,1.5,31.0,0.0,1,H
23872,20220126,1200,200,1.5,32.0,0.0,1,H
23872,20220126,1300,192,1.5,38.0,0.0,1,H
23872,20220126,1400,194,1.5,33.0,0.0,1,H
23872,20220126,1500,198,1.5,31.0,0.0,1,H
23872,20220126,1600,204,1.5,26.0,0.0,1,H
23872,20220126,1700,200,1.5,34.0,0.0,1,H
23872,20220126,1800,196,1.5,39.0,0.0,1,H
23872,20220126,1900,207,1.5,32.0,0.0,1,H
23872,20220126,2000,206,1.5,51.0,0.0,1,H
23872,20220126,2100,54,1.5,33.0,0.0,1,H
23872,20220126,2200,88,1.5,17.0,0.0,1,H
23872,20220126,2300,81,1.5,19.0,0.0,1,H
23872,20220127,0000,81,1.5,21.0,0.0,1,H
23872,20220127,0100,82,1.5,18.0,0.0,1,H
23872,20220127,0200,90,1.5,14.0,0.0,1,H
23872,20220127,0300,85,1.5,15.0,0.0,1,H
23872,20220127,0400,83,1.5,17.0,0.0,1,H
23872,20220127,0500,88,1.5,17.0,0.0,1,H
23872,20220127,0600,88,1.5,15.0,0.0,1,H
23872,20220127,0700,86,1.5,14.0,0.0,1,H
23872,20220127,0800,65,1.5,40.0,0.0,1,H
23872,20220127,0900,9,5.0,16.0,1.5,1,H
23872,20220127,1000,6,5.2,20.0,1.5,1,H
23872,20220127,1100,11,5.4,21.0,1.8,1,H
23872,20220127,1200,12,6.0,21.0,1.3,1,H
23872,20220127,1300,3,6.0,19.0,1.5,1,H
23872,20220127,1400,15,6.0,20.0,1.9,1,H
23872,20220127,1500,6,6.3,20.0,1.7,1,H
23872,20220127,1600,13,5.9,22.0,1.7,1,H
23872,20220127,1700,14,6.0,18.0,1.7,1,H
23872,20220127,1800,13,5.6,18.0,1.6,1,H
23872,20220127,1900,14,5.1,17.0,1.4,1,H
23872,20220127,2000,20,4.0,17.0,1.2,1,H
23872,20220127,2100,25,2.6,16.0,0.7,1,H
23872,20220127,2200,45,2.3,18.0,0.5,1,H
23872,20220127,2300,55,2.0,15.0,0.5,1,H
23872,20220128,0000,57,2.2,21.0,0.5,1,H
23872,20220128,0100,10,3.5,16.0,1.0,1,H
23872,20220128,0200,27,2.7,25.0,0.8,1,H
23872,20220128,0300,66,2.2,18.0,0.5,1,H
23872,20220128,0400,71,2.1,14.0,0.4,1,H
23872,20220128,0500,64,2.3,13.0,0.4,1,H
23872,20220128,0600,74,2.1,16.0,0.5,1,H
23872,20220128,0700,64,2.0,16.0,0.5,1,H
23872,20220128,0800,28,2.4,20.0,0.7,1,H
23872,20220128,0900,352,2.6,27.0,0.9,1,H
23872,20220128,1000,340,2.9,28.0,0.9,1,H
23872,20220128,1100,348,2.8,30.0,0.9,1,H
23872,20220128,1200,5,2.8,27.0,1.0,1,H
23872,20220128,1300,24,3.2,29.0,1.0,1,H
23872,20220128,1400,34,3.3,31.0,1.1,1,H
23872,20220128,1500,40,4.2,24.0,1.2,1,H
23872,20220128,1600,40,4.3,20.0,1.2,1,H
23872,20220128,1700,52,4.2,22.0,1.0,1,H
23872,20220128,1800,51,4.1,16.0,1.0,1,H
23872,20220128,1900,43,3.9,16.0,1.0,1,H
23872,20220128,2000,66,2.9,23.0,0.8,1,H
23872,20220128,2100,62,2.4,26.0,0.7,1,H
23872,20220128,2200,61,2.4,13.0,0.5,1,H
23872,20220128,2300,65,2.5,17.0,0.5,1,H
23872,20220129,0000,73,1.9,16.0,0.5,1,H
23872,20220129,0100,83,2.0,11.0,0.5,1,H
23872,20220129,0200,90,2.0,10.0,0.4,1,H
23872,20220129,0300,100,1.5,19.0,0.4,1,H
23872,20220129,0400,96,1.3,21.0,0.4,1,H
23872,20220129,0500,106,1.2,10.0,0.3,1,H
23872,20220129,0600,142,1.2,32.0,0.2,1,H
23872,20220129,0700,146,0.8,34.0,0.5,1,H
23872,20220129,0800,255,1.0,25.0,0.4,1,H
23872,20220129,0900,240,2.3,22.0,0.7,1,H
23872,20220129,1000,236,2.8,23.0,0.8,1,H
23872,20220129,1100,227,1.9,37.0,0.7,1,H
23872,20220129,1200,220,2.3,38.0,1.1,1,H
23872,20220129,1300,203,2.3,47.0,0.9,1,H
23872,20220129,1400,178,2.5,53.0,1.2,1,H
23872,20220129,1500,124,2.4,72.0,0.9,1,H
23872,20220129,1600,62,3.6,24.0,1.2,1,H
23872,20220129,1700,59,4.2,24.0,1.1,1,H
23872,20220129,1800,59,3.8,23.0,1.1,1,H
23872,20220129,1900,62,3.0,21.0,0.9,1,H
23872,20220129,2000,60,2.6,17.0,0.7,1,H
23872,20220129,2100,64,1.5,61.0,0.6,1,H
23872,20220129,2200,250,0.7,43.0,0.3,1,H
23872,20220129,2300,167,0.9,29.0,0.2,1,H
23872,20220130,0000,157,1.1,31.0,0.4,1,H
23872,20220130,0100,137,1.2,16.0,0.4,1,H
23872,20220130,0200,154,1.4,16.0,0.4,1,H
23872,20220130,0300,151,1.9,51.0,0.9,1,H
23872,20220130,0400,132,1.4,12.0,0.4,1,H
23872,20220130,0500,126,1.5,39.0,0.5,1,H
23872,20220130,0600,104,1.3,49.0,0.7,1,H
23872,20220130,0700,159,1.2,72.0,0.6,1,H
23872,20220130,0800,200,2.2,36.0,0.9,1,H
23872,20220130,0900,206,2.3,34.0,1.0,1,H
23872,20220130,1000,205,2.2,40.0,0.8,1,H
23872,20220130,1100,150,1.6,84.0,0.7,1,H
23872,20220130,1200,69,3.3,66.0,1.6,1,H
23872,20220130,1300,70,5.2,24.0,1.4,1,H
23872,20220130,1400,64,5.1,25.0,1.4,1,H
23872,20220130,1500,55,5.1,24.0,1.4,1,H
23872,20220130,1600,40,4.6,20.0,1.2,1,H
23872,20220130,1700,32,4.1,21.0,1.1,1,H
23872,20220130,1800,29,3.6,20.0,1.0,1,H
23872,20220130,1900,28,2.8,17.0,0.9,1,H
23872,20220130,2000,18,1.8,14.0,0.5,1,H
23872,20220130,2100,10,1.8,12.0,0.4,1,H
23872,20220130,2200,28,1.7,17.0,0.4,1,H
23872,20220130,2300,81,1.8,18.0,0.4,1,H
23872,20220131,0000,55,1.5,26.0,0.5,1,H
23872,20220131,0100,68,1.7,14.0,0.3,1,H
23872,20220131,0200,61,1.9,14.0,0.4,1,H
23872,20220131,1100,198,3.1,35.0,1.1,1,H
23872,20220131,1200,197,2.6,41.0,1.1,1,H
23872,20220131,1300,208,2.2,47.0,0.9,1,H
23872,20220131,1400,50,4.0,21.0,1.0,1,H
23872,20220131,1500,50,4.4,22.0,1.2,1,H
23872,20220131,1600,39,4.4,20.0,1.1,1,H
23872,20220131,1700,52,4.1,18.0,1.0,1,H
23872,20220131,1800,51,3.5,19.0,0.9,1,H
23872,20220131,1900,54,3.0,19.0,0.8,1,H
23872,20220131,2000,64,2.2,18.0,0.5,1,H
23872,20220131,2100,91,2.0,21.0,0.4,1,H
23872,20220131,2200,113,1.3,65.0,0.7,1,H
23872,20220131,2300,238,1.1,19.0,0.3,1,H
23872,20220201,0000,190,0.8,40.0,0.5,1,H
23872,20220201,0100,198,1.8,25.0,0.8,1,H
23872,20220201,0200,196,2.5,27.0,0.8,1,H
23872,20220201,0300,189,2.0,32.0,0.7,1,H
23872,20220201,0400,194,1.7,30.0,0.7,1,H
23872,20220201,0500,196,1.9,25.0,0.7,1,H
23872,20220201,0600,197,2.5,26.0,0.9,1,H
23872,20220201,0700,204,3.3,23.0,1.1,1,H
23872,20220201,0800,219,5.1,16.0,1.4,1,H
23872,20220201,0900,217,4.2,20.0,1.3,1,H
23872,20220201,1000,222,5.3,18.0,1.3,1,H
23872,20220201,1100,220,4.9,23.0,1.5,1,H
23872,20220201,1200,213,4.0,26.0,1.5,1,H
23872,20220201,1300,215,3.7,27.0,1.2,1,H
23872,20220201,1400,191,2.4,46.0,1.2,1,H
23872,20220201,1500,199,2.7,35.0,1.2,1,H
23872,20220201,1600,199,3.1,34.0,1.3,1,H
23872,20220201,1700,190,2.8,39.0,1.3,1,H
23872,20220201,1800,188,2.7,40.0,1.2,1,H
23872,20220201,1900,192,2.4,38.0,1.0,1,H
23872,20220201,2000,192,2.4,40.0,1.0,1,H
23872,20220201,2100,204,4.1,25.0,1.5,1,H
23872,20220201,2200,211,5.4,21.0,1.5,1,H
23872,20220201,2300,220,5.1,14.0,1.4,1,H
23872,20220202,0000,219,4.2,13.0,0.7,1,H
23872,20220202,0100,212,3.2,18.0,0.8,1,H
23872,20220202,0200,206,3.4,21.0,0.9,1,H
23872,20220202,0300,220,3.9,13.0,0.8,1,H
23872,20220202,0400,212,3.7,18.0,0.9,1,H
23872,20220202,0500,209,3.9,21.0,1.1,1,H
23872,20220202,0600,206,3.9,22.0,1.1,1,H
23872,20220202,0700,208,4.2,19.0,1.2,1,H
23872,20220202,0800,212,5.3,20.0,1.3,1,H
23872,20220202,0900,211,6.7,22.0,1.8,1,H
23872,20220202,1000,207,6.9,22.0,2.0,1,H
23872,20220202,1100,208,6.6,23.0,2.1,1,H
23872,20220202,1200,205,7.4,25.0,2.5,1,H
23872,20220202,1300,204,6.3,26.0,2.1,1,H
23872,20220202,1400,205,5.9,25.0,2.1,1,H
23872,20220202,1500,203,5.3,30.0,2.0,1,H
23872,20220202,1600,203,5.9,29.0,2.1,1,H
23872,20220202,1700,203,5.7,28.0,2.1,1,H
23872,20220202,1800,205,5.7,25.0,1.8,1,H
23872,20220202,1900,209,5.6,23.0,1.6,1,H
23872,20220202,2000,216,6.2,18.0,1.6,1,H
23872,20220202,2100,217,5.5,19.0,1.5,1,H
23872,20220202,2200,215,5.2,20.0,1.5,1,H
23872,20220202,2300,214,5.0,20.0,1.4,1,H
23872,20220203,0000,215,5.2,19.0,1.3,1,H
23872,20220203,0100,211,4.5,21.0,1.4,1,H
23872,20220203,0200,209,5.3,21.0,1.5,1,H
23872,20220203,0300,210,5.6,21.0,1.6,1,H
23872,20220203,0400,210,7.4,22.0,2.2,1,H
23872,20220203,0500,210,7.0,22.0,1.9,1,H
23872,20220203,0600,211,7.8,19.0,2.0,1,H
23872,20220203,0700,211,7.1,22.0,2.0,1,H
23872,20220203,0800,211,6.7,20.0,1.9,1,H
23872,20220203,0900,212,5.8,19.0,1.6,1,H
23872,20220203,1000,212,6.2,20.0,1.9,1,H
23872,20220203,1100,204,7.1,24.0,2.1,1,H
23872,20220203,1200,206,7.2,26.0,2.3,1,H
23872,20220203,1300,202,6.4,28.0,2.3,1,H
23872,20220203,1400,203,6.0,29.0,2.3,1,H
23872,20220203,1500,201,6.1,29.0,2.2,1,H
23872,20220203,1600,203,5.5,32.0,2.3,1,H
23872,20220203,1700,205,4.4,33.0,1.8,1,H
23872,20220203,1800,208,4.1,27.0,1.6,1,H
23872,20220203,1900,210,4.2,23.0,1.4,1,H
23872,20220203,2000,211,3.8,21.0,1.0,1,H
23872,20220203,2100,213,3.8,19.0,0.9,1,H
23872,20220203,2200,209,4.2,20.0,1.1,1,H
23872,20220203,2300,213,4.5,21.0,1.2,1,H
23872,20220204,0000,229,4.1,21.0,1.1,1,H
23872,20220204,0100,232,4.0,21.0,1.2,1,H
23872,20220204,0200,230,3.8,20.0,1.1,1,H
23872,20220204,0300,244,3.4,15.0,0.7,1,H
23872,20220204,0400,246,3.4,13.0,0.7,1,H
23872,20220204,0500,244,3.8,16.0,0.9,1,H
23872,20220204,0600,236,4.5,20.0,1.2,1,H
23872,20220204,0700,234,4.7,21.0,1.4,1,H
23872,20220204,0800,236,5.7,20.0,1.6,1,H
23872,20220204,0900,234,6.8,23.0,1.9,1,H
23872,20220204,1000,231,6.8,23.0,2.2,1,H
23872,20220204,1100,231,6.9,25.0,2.3,1,H
23872,20220204,1200,233,7.0,23.0,2.2,1,H
23872,20220204,1300,234,7.3,23.0,2.3,1,H
23872,20220204,1400,230,6.7,25.0,2.3,1,H
23872,20220204,1500,226,5.8,30.0,2.1,1,H
23872,20220204,1600,220,5.0,35.0,2.0,1,H
23872,20220204,1700,225,4.8,30.0,1.8,1,H
23872,20220204,1800,228,4.1,30.0,1.7,1,H
23872,20220204,1900,233,4.8,22.0,1.4,1,H
23872,20220204,2000,230,4.2,23.0,1.4,1,H
23872,20220204,2100,238,3.2,21.0,1.0,1,H
23872,20220204,2200,246,3.9,20.0,1.1,1,H
23872,20220204,2300,249,4.6,17.0,1.4,1,H
23872,20220205,0000,249,4.7,18.0,1.4,1,H
23872,20220205,0100,243,5.2,19.0,1.4,1,H
23872,20220205,0200,239,5.5,21.0,1.7,1,H
23872,20220205,0300,234,6.2,22.0,1.9,1,H
23872,20220205,0400,239,6.2,19.0,1.7,1,H
23872,20220205,0500,245,5.9,17.0,1.4,1,H
23872,20220205,0600,251,5.2,15.0,1.3,1,H
23872,20220205,0700,247,5.6,15.0,1.3,1,H
23872,20220205,0800,241,5.3,18.0,1.4,1,H
23872,20220205,0900,237,5.1,20.0,1.6,1,H
23872,20220205,1000,235,4.2,21.0,1.3,1,H
23872,20220205,1100,234,4.4,21.0,1.4,1,H
23872,20220205,1200,243,5.1,19.0,1.5,1,H
23872,20220205,1300,247,4.7,21.0,1.5,1,H
23872,20220205,1400,256,3.8,16.0,1.0,1,H
23872,20220205,1500,264,3.2,17.0,0.9,1,H
23872,20220205,1600,254,3.4,16.0,1.0,1,H
23872,20220205,1700,248,3.3,18.0,1.0,1,H
23872,20220205,1800,247,3.7,18.0,1.0,1,H
23872,20220205,1900,258,2.7,23.0,0.9,1,H
23872,20220205,2000,240,1.1,71.0,0.6,1,H
23872,20220205,2100,132,1.0,99.0,0.5,1,H
23872,20220205,2200,117,2.2,29.0,0.6,1,H
23872,20220205,2300,76,1.5,70.0,0.8,1,H
23872,20220206,0000,262,2.1,22.0,0.5,1,H
23872,20220206,0100,266,1.7,15.0,0.7,1,H
23872,20220206,0200,258,3.6,16.0,1.1,1,H
23872,20220206,0300,260,4.9,15.0,1.1,1,H
23872,20220206,0400,262,4.6,14.0,1.0,1,H
23872,20220206,0500,260,2.8,16.0,1.1,1,H
23872,20220206,0600,280,2.0,16.0,0.6,1,H
23872,20220206,0700,297,2.7,22.0,1.1,1,H
23872,20220206,0800,266,3.5,24.0,1.3,1,H
23872,20220206,0900,265,3.5,19.0,1.2,1,H
23872,20220206,1000,96,3.3,69.0,1.3,1,H
23872,20220206,1100,50,2.7,16.0,0.9,1,H
23872,20220206,1200,73,4.2,18.0,1.0,1,H
23872,20220206,1300,54,4.5,16.0,1.1,1,H
23872,20220206,1400,43,4.8,18.0,1.3,1,H
23872,20220206,1500,35,4.7,18.0,1.5,1,H
23872,20220206,1600,19,4.4,19.0,1.5,1,H
23872,20220206,1700,28,4.7,18.0,1.4,1,H
23872,20220206,1800,26,4.2,18.0,1.2,1,H
23872,20220206,1900,41,4.3,18.0,1.1,1,H
23872,20220206,2000,48,4.3,17.0,1.1,1,H
23872,20220206,2100,50,4.0,19.0,1.1,1,H
23872,20220206,2200,66,4.3,14.0,1.0,1,H
23872,20220206,2300,59,4.0,17.0,1.0,1,H
23872,20220207,0000,70,4.3,13.0,1.0,1,H
23872,20220207,0100,72,4.1,13.0,0.9,1,H
23872,20220207,0200,69,4.3,12.0,0.9,1,H
23872,20220207,0300,70,4.0,14.0,0.9,1,H
23872,20220207,0400,68,3.7,14.0,0.9,1,H
23872,20220207,0500,71,3.7,13.0,0.8,1,H
23872,20220207,0600,68,3.6,14.0,0.8,1,H
23872,20220207,0700,69,3.5,13.0,0.8,1,H
23872,20220207,0800,76,3.3,17.0,0.8,1,H
23872,20220207,0900,73,3.2,15.0,0.8,1,H
23872,20220207,1000,51,3.6,20.0,1.0,1,H
23872,20220207,1100,43,3.5,18.0,1.0,1,H
23872,20220207,1200,46,3.8,16.0,1.0,1,H
23872,20220207,1300,50,3.6,18.0,0.9,1,H
23872,20220207,1400,52,3.5,16.0,0.9,1,H
23872,20220207,1500,60,2.9,20.0,0.8,1,H
23872,20220207,1600,51,2.9,20.0,0.9,1,H
23872,20220207,1700,74,2.8,23.0,0.7,1,H
23872,20220207,1800,69,3.1,15.0,0.8,1,H
23872,20220207,1900,77,2.3,22.0,0.5,1,H
23872,20220207,2000,78,2.2,15.0,0.5,1,H
23872,20220207,2100,78,2.0,19.0,0.5,1,H
23872,20220207,2200,79,1.8,17.0,0.5,1,H
23872,20220207,2300,86,1.8,17.0,0.5,1,H
23872,20220208,0000,92,1.5,24.0,0.5,1,H
23872,20220208,0100,98,1.5,16.0,0.5,1,H
23872,20220208,0200,95,1.5,15.0,0.5,1,H
23872,20220208,0300,62,1.4,24.0,0.6,1,H
23872,20220208,0400,98,1.6,26.0,0.7,1,H
23872,20220208,0500,86,1.6,37.0,0.5,1,H
23872,20220208,0600,69,0.9,47.0,0.5,1,H
23872,20220208,0700,57,1.1,33.0,0.5,1,H
23872,20220208,0800,59,1.6,26.0,0.7,1,H
23872,20220208,0900,83,1.9,25.0,0.5,1,H
23872,20220208,1000,33,1.7,64.0,0.7,1,H
23872,20220208,1100,53,2.0,36.0,0.9,1,H
23872,20220208,1200,281,1.6,30.0,0.8,1,H
23872,20220208,1300,280,1.6,34.0,0.7,1,H
23872,20220208,1400,281,1.2,87.0,0.4,1,H
23872,20220208,1500,202,1.1,50.0,0.5,1,H
23872,20220208,1600,152,1.9,75.0,0.7,1,H
23872,20220208,1700,73,2.6,19.0,0.8,1,H
23872,20220208,1800,75,2.6,15.0,0.6,1,H
23872,20220208,1900,71,2.4,17.0,0.6,1,H
23872,20220208,2000,87,2.2,17.0,0.6,1,H
23872,20220208,2100,80,2.4,13.0,0.6,1,H
23872,20220208,2200,92,2.0,15.0,0.5,1,H
23872,20220208,2300,92,1.0,16.0,0.5,1,H
23872,20220209,0000,192,0.6,72.0,0.3,1,H
23872,20220209,0100,262,0.7,43.0,0.3,1,H
23872,20220209,0200,244,0.9,37.0,0.4,1,H
23872,20220209,0300,203,1.3,33.0,0.6,1,H
23872,20220209,0400,185,0.9,25.0,0.4,1,H
23872,20220209,0500,223,1.8,26.0,0.7,1,H
23872,20220209,0600,241,2.1,11.0,0.4,1,H
23872,20220209,0700,242,2.5,13.0,0.6,1,H
23872,20220209,0800,244,3.6,15.0,0.8,1,H
23872,20220209,0900,232,3.1,24.0,1.0,1,H
23872,20220209,1000,225,2.9,27.0,1.1,1,H
23872,20220209,1100,215,2.8,29.0,1.0,1,H
23872,20220209,1200,221,2.7,32.0,1.1,1,H
23872,20220209,1300,209,2.4,49.0,1.3,1,H
23872,20220209,1400,197,2.4,49.0,1.0,1,H
23872,20220209,1500,210,2.4,36.0,0.9,1,H
23872,20220209,1600,210,2.4,42.0,1.1,1,H
23872,20220209,1700,223,3.1,26.0,1.1,1,H
23872,20220209,1800,217,2.6,34.0,1.1,1,H
23872,20220209,1900,222,2.4,26.0,0.9,1,H
23872,20220209,2000,231,2.3,19.0,0.8,1,H
23872,20220209,2100,225,2.4,23.0,0.8,1,H
23872,20220209,2200,233,2.5,18.0,0.7,1,H
23872,20220209,2300,232,2.5,20.0,0.7,1,H
23872,20220210,0000,223,3.3,22.0,1.0,1,H
23872,20220210,0100,231,3.5,24.0,1.2,1,H
23872,20220210,0200,252,3.8,25.0,1.4,1,H
23872,20220210,0300,265,4.3,20.0,1.2,1,H
23872,20220210,0400,259,5.0,21.0,1.3,1,H
23872,20220210,0500,256,4.5,21.0,1.3,1,H
23872,20220210,0600,259,4.3,17.0,1.1,1,H
23872,20220210,0700,266,4.1,15.0,1.0,1,H
23872,20220210,0800,272,3.8,14.0,0.9,1,H
23872,20220210,0900,261,3.6,20.0,1.0,1,H
23872,20220210,1000,258,3.6,22.0,1.3,1,H
23872,20220210,1100,260,5.1,21.0,1.5,1,H
23872,20220210,1200,257,5.4,22.0,1.7,1,H
23872,20220210,1300,254,5.7,27.0,2.0,1,H
23872,20220210,1400,253,5.4,25.0,1.9,1,H
23872,20220210,1500,251,4.6,27.0,1.6,1,H
23872,20220210,1600,244,4.2,30.0,1.6,1,H
23872,20220210,1700,241,3.3,34.0,1.4,1,H
23872,20220210,1800,234,2.4,42.0,1.1,1,H
23872,20220210,1900,250,2.1,36.0,1.0,1,H
23872,20220210,2000,263,2.3,20.0,0.8,1,H
23872,20220210,2100,250,1.2,23.0,0.4,1,H
23872,20220210,2200,257,1.7,16.0,0.4,1,H
23872,20220210,2300,255,2.4,19.0,0.8,1,H
23872,20220211,0000,254,3.5,21.0,1.1,1,H
23872,20220211,0100,250,3.9,24.0,1.5,1,H
23872,20220211,0200,245,3.0,34.0,1.3,1,H
23872,20220211,0300,259,3.0,39.0,1.3,1,H
23872,20220211,0400,256,3.4,26.0,1.2,1,H
23872,20220211,0500,253,3.8,22.0,1.2,1,H
23872,20220211,0600,261,3.9,19.0,1.1,1,H
23872,20220211,0700,271,3.4,16.0,0.9,1,H
23872,20220211,0800,283,2.5,15.0,0.7,1,H
23872,20220211,0900,276,3.4,16.0,0.9,1,H
23872,20220211,1000,262,3.5,18.0,1.0,1,H
23872,20220211,1100,256,2.5,21.0,0.7,1,H
23872,20220211,1200,262,2.6,17.0,0.7,1,H
23872,20220211,1300,287,2.3,20.0,0.6,1,H
23872,20220211,1400,286,2.2,21.0,0.6,1,H
23872,20220211,1500,305,2.0,22.0,0.8,1,H
23872,20220211,1600,308,1.7,17.0,0.6,1,H
23872,20220211,1700,352,2.0,19.0,0.6,1,H
23872,20220211,1800,49,1.4,21.0,0.6,1,H
23872,20220211,1900,60,2.4,20.0,0.8,1,H
23872,20220211,2000,50,2.7,18.0,0.8,1,H
23872,20220211,2100,67,2.4,22.0,0.6,1,H
23872,20220211,2200,78,2.6,15.0,0.7,1,H
23872,20220211,2300,43,2.4,23.0,0.7,1,H
23872,20220212,0000,55,2.3,12.0,0.5,1,H
23872,20220212,0100,66,1.9,20.0,0.5,1,H
23872,20220212,0200,44,2.4,12.0,0.5,1,H
23872,20220212,0300,35,1.7,15.0,0.5,1,H
23872,20220212,0400,50,1.6,11.0,0.5,1,H
23872,20220212,0500,48,1.4,14.0,0.3,1,H
23872,20220212,0600,48,1.2,15.0,0.3,1,H
23872,20220212,0700,48,1.3,21.0,0.3,1,H
23872,20220212,0800,55,1.1,32.0,0.4,1,H
23872,20220212,0900,67,1.3,36.0,0.6,1,H
23872,20220212,1000,72,2.8,15.0,1.0,1,H
23872,20220212,1100,89,2.7,18.0,0.9,1,H
23872,20220212,1200,127,1.9,46.0,0.9,1,H
23872,20220212,1300,230,3.4,77.0,2.1,1,H
23872,20220212,1400,236,3.8,35.0,1.9,1,H
23872,20220212,1500,108,3.2,45.0,1.3,1,H
23872,20220212,1600,86,3.4,24.0,1.2,1,H
23872,20220212,1700,68,2.1,36.0,0.8,1,H
23872,20220212,1800,56,1.2,36.0,0.5,1,H
23872,20220212,1900,311,1.0,23.0,0.6,1,H
23872,20220212,2000,265,1.7,47.0,0.7,1,H
23872,20220212,2100,206,0.9,41.0,0.7,1,H
23872,20220212,2200,277,3.6,16.0,1.3,1,H
23872,20220212,2300,275,5.7,16.0,1.6,1,H
23872,20220213,0000,267,6.2,15.0,1.5,1,H
23872,20220213,0100,267,6.2,16.0,1.5,1,H
23872,20220213,0200,267,5.0,21.0,1.8,1,H
23872,20220213,0300,269,5.1,16.0,1.3,1,H
23872,20220213,0400,257,6.6,19.0,1.9,1,H
23872,20220213,0500,253,6.3,19.0,2.0,1,H
23872,20220213,0600,240,4.9,25.0,1.9,1,H
23872,20220213,0700,244,6.6,24.0,2.1,1,H
23872,20220213,0800,278,4.8,21.0,1.7,1,H
23872,20220213,0900,54,5.2,36.0,2.6,1,H
23872,20220213,1000,67,8.6,18.0,2.4,1,H
23872,20220213,1100,77,9.7,17.0,2.9,1,H
23872,20220213,1200,48,12.3,25.0,3.4,1,H
23872,20220213,1300,17,10.0,19.0,2.9,1,H
23872,20220213,1400,13,8.8,19.0,2.8,1,H
23872,20220213,1500,16,7.5,18.0,2.1,1,H
23872,20220213,1600,16,6.0,19.0,1.8,1,H
